|¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯|
X185PC weights:

(CF: 22726[0] - FG: 6175819A): initial 10.00, in plant 1.00, location 1.00, neighbours 25.00, due date 45.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 312.50, block extrusion 1000.00, total 156250000000.00 

(CF: 22525[0] - FG: SG21206): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 33.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 733333333333333.40 

(CF: 22863[0] - FG: 2363382176): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 30.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 666666666666666.80 

(CF: 22525[0] - FG: SG21203): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 33.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 733333333333333.40 

(CF: 22915[0] - FG: SG12028): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 35.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 777777777777777.80 

(CF: 22794[0] - FG: 3023217): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 31.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 688888888888888.90 

(CF: 22527[0] - FG: SG21106): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 34.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 755555555555555.50 

(CF: 22530[0] - FG: SG21703): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 37.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 822222222222222.20 

(CF: 51045[0] - FG: 51045-2): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 22.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 488888888888888.90 

(CF: 22934[0] - FG: SG11004): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 32.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 711111111111111.10 

(CF: 22595[0] - FG: 2363300315A): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 31.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 688888888888888.90 

(CF: 51047[0] - FG: 51047-2): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 30.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 666666666666666.80 

(CF: 22907[0] - FG: SG16304): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 34.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 755555555555555.50 

(CF: 22884[0] - FG: SG18024): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 41.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 911111111111111.20 

(CF: 22886[0] - FG: SG18524): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 40.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 888888888888888.90 

(CF: 22531[0] - FG: SG21812): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 32.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 711111111111111.10 

(CF: 23065[0] - FG: 5009D): initial 10.00, in plant 1.00, location 1.00, neighbours 25.00, due date 28.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 312.50, block extrusion 1000.00, total 97222222222.22 

(CF: 22981[0] - FG: SG12624): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 35.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 777777777777777.80 

(CF: 23043[0] - FG: 803539): initial 10.00, in plant 1.00, location 1.00, neighbours 25.00, due date 55.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 312.50, block extrusion 1000.00, total 190972222222.22 

(CF: 22727[0] - FG: 6165830A): initial 10.00, in plant 1.00, location 1.00, neighbours 25.00, due date 45.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 312.50, block extrusion 1000.00, total 156250000000.00 

(CF: 22440[0] - FG: SG22012): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 34.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 755555555555555.50 

(CF: 22794[0] - FG: 3023216): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 31.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 688888888888888.90 

(CF: 22828[0] - FG: 6165290): initial 10.00, in plant 1.00, location 1.00, neighbours 25.00, due date 50.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 312.50, block extrusion 1000.00, total 173611111111.11 

(CF: 22885[0] - FG: SG15044): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 41.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 911111111111111.20 

(CF: 22885[0] - FG: SG15004): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 41.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 911111111111111.20 

(CF: 22933[0] - FG: SG23012): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 33.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 733333333333333.40 

(CF: 22727[0] - FG: 6175824A): initial 10.00, in plant 1.00, location 1.00, neighbours 25.00, due date 45.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 312.50, block extrusion 1000.00, total 156250000000.00 

(CF: 22829[0] - FG: 6175283A): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 47.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 1044444444444444.50 

(CF: 22866[0] - FG: 2363375920): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 29.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 644444444444444.50 

(CF: 22531[0] - FG: SG21803): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 32.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 711111111111111.10 

(CF: 23042[0] - FG: 803535): initial 10.00, in plant 1.00, location 1.00, neighbours 25.00, due date 55.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 312.50, block extrusion 1000.00, total 190972222222.22 

(CF: 22530[0] - FG: SG21712): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 37.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 822222222222222.20 

(CF: 23066[0] - FG: 5004D): initial 10.00, in plant 1.00, location 1.00, neighbours 25.00, due date 29.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 312.50, block extrusion 1000.00, total 100694444444.44 

(CF: 22525[0] - FG: SG21212): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 33.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 733333333333333.40 

(CF: 22829[0] - FG: 6165285A): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 47.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 1044444444444444.50 

(CF: 22993[0] - FG: SG17024): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 35.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 777777777777777.80 

(CF: 22528[0] - FG: SG21506): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 37.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 822222222222222.20 

(CF: 22981[0] - FG: SG12604): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 35.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 777777777777777.80 

(CF: 22525[0] - FG: SG21244): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 58.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 1288888888888889.00 

(CF: 22935[0] - FG: SG12304): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 35.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 777777777777777.80 

(CF: 22906[0] - FG: SG14004): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 34.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 755555555555555.50 

(CF: 22726[0] - FG: 6165881A): initial 10.00, in plant 1.00, location 1.00, neighbours 25.00, due date 45.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 312.50, block extrusion 1000.00, total 156250000000.00 

(CF: 51046[0] - FG: 51046-2): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 30.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 666666666666666.80 

(CF: 22831[0] - FG: 6165288A): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 52.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 1155555555555555.50 

(CF: 22993[0] - FG: SG17004): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 35.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 777777777777777.80 

(CF: 23089[0] - FG: 5286980E): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 27.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 600000000000000.00 

(CF: 23065[0] - FG: 5007D): initial 10.00, in plant 1.00, location 1.00, neighbours 25.00, due date 28.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 312.50, block extrusion 1000.00, total 97222222222.22 

(CF: 22531[0] - FG: SG21806): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 32.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 711111111111111.10 

(CF: 22736[0] - FG: 6175876A): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 50.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 1111111111111111.10 

(CF: 22934[0] - FG: SG11028): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 32.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 711111111111111.10 

(CF: 22804[0] - FG: JKCHSPEG304): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 32.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 711111111111111.10 

(CF: 23040[0] - FG: 803545): initial 10.00, in plant 1.00, location 1.00, neighbours 25.00, due date 55.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 312.50, block extrusion 1000.00, total 190972222222.22 

(CF: 22890[0] - FG: 3000103B): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 52.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 1155555555555555.50 

(CF: 22934[0] - FG: SG11015): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 32.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 711111111111111.10 

(CF: 23089[0] - FG: 5286981E): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 27.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 600000000000000.00 

(CF: 23067[0] - FG: 5002D): initial 10.00, in plant 1.00, location 1.00, neighbours 25.00, due date 28.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 312.50, block extrusion 1000.00, total 97222222222.22 

(CF: 22831[0] - FG: 6165297): initial 10.00, in plant 1.00, location 1.00, neighbours 25.00, due date 52.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 312.50, block extrusion 1000.00, total 180555555555.56 

(CF: 23066[0] - FG: 5005D): initial 10.00, in plant 1.00, location 1.00, neighbours 25.00, due date 29.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 312.50, block extrusion 1000.00, total 100694444444.44 

(CF: 22726[0] - FG: 6175804A): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 45.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 1000000000000000.00 

(CF: 22726[0] - FG: 6165806A): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 45.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 1000000000000000.00 

(CF: 22982[0] - FG: SG13028): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 43.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 955555555555555.50 

(CF: 22804[0] - FG: JKCHSPEG310): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 32.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 711111111111111.10 

(CF: 22990[0] - FG: SG11224): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 33.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 733333333333333.40 

(CF: 22885[0] - FG: SG15012): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 41.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 911111111111111.20 

(CF: 22866[0] - FG: 2363375918): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 29.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 644444444444444.50 

(CF: 22990[0] - FG: SG11204): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 33.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 733333333333333.40 

(CF: 22275[0] - FG: 85514): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 27.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 600000000000000.00 

(CF: 22828[0] - FG: 6175289A): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 50.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 1111111111111111.10 

(CF: 22828[0] - FG: 6165291A): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 50.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 1111111111111111.10 

(CF: 22520[0] - FG: SG15144): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 37.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 822222222222222.20 

(CF: 22886[0] - FG: SG18504): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 40.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 888888888888888.90 

(CF: 22907[0] - FG: SG16324): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 34.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 755555555555555.50 

(CF: 22831[0] - FG: 6175286A): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 52.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 1155555555555555.50 

(CF: 22440[0] - FG: SG22004): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 34.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 755555555555555.50 

(CF: 22980[0] - FG: SG11122): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 32.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 711111111111111.10 

(CF: 22530[0] - FG: SG21706): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 37.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 822222222222222.20 

(CF: 23067[0] - FG: 5003D): initial 10.00, in plant 1.00, location 1.00, neighbours 25.00, due date 28.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 312.50, block extrusion 1000.00, total 97222222222.22 

(CF: 22992[0] - FG: SG16004): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 43.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 955555555555555.50 

(CF: 22736[0] - FG: 6175631): initial 10.00, in plant 1.00, location 1.00, neighbours 25.00, due date 50.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 312.50, block extrusion 1000.00, total 173611111111.11 

(CF: 51044[0] - FG: 51044-2): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 21.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 466666666666666.70 

(CF: 22933[0] - FG: SG23006): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 33.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 733333333333333.40 

(CF: 23044[0] - FG: 803543): initial 10.00, in plant 1.00, location 1.00, neighbours 25.00, due date 55.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 312.50, block extrusion 1000.00, total 190972222222.22 

(CF: 22520[0] - FG: SG15104): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 37.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 822222222222222.20 

(CF: 22952[0] - FG: 5287616): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 31.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 688888888888888.90 

(CF: 22906[0] - FG: SG14028): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 34.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 755555555555555.50 

(CF: 22793[0] - FG: 3023215): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 31.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 688888888888888.90 

(CF: 22214[0] - FG: 6175875): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 52.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 1155555555555555.50 

(CF: 22520[0] - FG: SG15111): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 37.00, change over 4.44, space 10.00, family 1.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 822222222222222.20 

Extruder X185PC picked CF: 22829[0] of FG: 6175283A on date Wed Feb 03 04:00:59 ART 2021
|________________________________________________________________________________________________________________________| 

|¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯|
X185PC weights:
(CF: 22996[0] - FG: 6165816A): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 47.00, change over 4.44, space 10.00, family 0.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 0.00 

(CF: 22275[0] - FG: 85502): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 27.00, change over 4.44, space 10.00, family 0.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 0.00 

(CF: 22906[0] - FG: SG14015): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 34.00, change over 4.44, space 10.00, family 0.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 0.00 

(CF: 22726[0] - FG: 6165881A): initial 10.00, in plant 1.00, location 1.00, neighbours 25.00, due date 45.00, change over 4.44, space 10.00, family 0.00, customer 1.00, product 1.00, closer_to_pack 312.50, block extrusion 1000.00, total 0.00 

(CF: 22527[0] - FG: SG21106): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 34.00, change over 4.44, space 10.00, family 0.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 0.00 

(CF: 22214[0] - FG: 6175875): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 52.00, change over 4.44, space 10.00, family 0.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 0.00 

(CF: 23089[0] - FG: 5286980E): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 27.00, change over 4.44, space 10.00, family 0.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 0.00 

(CF: 23067[0] - FG: 5002D): initial 10.00, in plant 1.00, location 1.00, neighbours 25.00, due date 28.00, change over 4.44, space 10.00, family 0.00, customer 1.00, product 1.00, closer_to_pack 312.50, block extrusion 1000.00, total 0.00 

(CF: 22831[0] - FG: 6175286A): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 52.00, change over 4.44, space 10.00, family 0.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 0.00 

(CF: 22275[0] - FG: 85514): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 27.00, change over 4.44, space 10.00, family 0.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 0.00 

(CF: 23065[0] - FG: 5009D): initial 10.00, in plant 1.00, location 1.00, neighbours 25.00, due date 28.00, change over 4.44, space 10.00, family 0.00, customer 1.00, product 1.00, closer_to_pack 312.50, block extrusion 1000.00, total 0.00 

(CF: 51045[0] - FG: 51045-2): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 22.00, change over 4.44, space 10.00, family 0.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 0.00 

(CF: 22990[0] - FG: SG11204): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 33.00, change over 4.44, space 10.00, family 0.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 0.00 

(CF: 22935[0] - FG: SG12324): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 35.00, change over 4.44, space 10.00, family 0.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 0.00 

(CF: 22933[0] - FG: SG23003): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 33.00, change over 4.44, space 10.00, family 0.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 0.00 

(CF: 22863[0] - FG: 2363382176): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 30.00, change over 4.44, space 10.00, family 0.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 0.00 

(CF: 22915[0] - FG: SG12028): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 35.00, change over 4.44, space 10.00, family 0.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 0.00 

(CF: 22885[0] - FG: SG15004): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 41.00, change over 4.44, space 10.00, family 0.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 0.00 

(CF: 22525[0] - FG: SG21206): initial 1000.00, in plant 1.00, location 1.00, neighbours 100.00, due date 33.00, change over 4.44, space 10.00, family 0.00, customer 1.00, product 1.00, closer_to_pack 5000.00, block extrusion 1000.00, total 0.00 

(CF: 23066[0] - FG: 5006D): initial 10.00, in plant 1.00, location 1.00, neighbours 25.00, due date 29.00, change over 4.44, space 10.00, family 0.00, customer 1.00, product 1.00, closer_to_pack 312.50, block extrusion 1000.00, total 0.00 

